Year,imdb,Title,clean_test,binary,budget,domgross,intgross,totalgross
2003,tt0305357,Charlie&#39;s Angels: Full Throttle,ok,PASS,120000000,100814328,227200000,328014328
2003,tt0159365,Cold Mountain,ok,PASS,80000000,95632614,161632614,257265228
2003,tt0306685,Cradle 2 the Grave,notalk,FAIL,25000000,34657731,56434942,91092673
2003,tt0317303,Daddy Day Care,ok,PASS,60000000,104148781,164285587,268434368
2003,tt0287978,Daredevil,nowomen,FAIL,80000000,102543518,182782518,285326036
2003,tt0282209,Darkness Falls,notalk,FAIL,7000000,32539681,32539681,65079362
2003,tt0285531,Dreamcatcher,nowomen,FAIL,68000000,33685268,75685268,109370536
2003,tt0309593,Final Destination 2,ok,PASS,26000000,46896664,90396664,137293328
2003,tt0266543,Finding Nemo,notalk,FAIL,94000000,380529370,906465556,1286994926
2003,tt0322330,Freaky Friday,ok,PASS,26000000,110222438,160822438,271044876
2003,tt0335119,Girl with a Pearl Earring,ok,PASS,12000000,11634362,43281552,54915914
2003,tt0301357,Goodbye Lenin!,ok,PASS,6400000,4063859,79384539,83448398
2003,tt0311289,Holes,men,FAIL,20000000,67383924,72383924,139767848
2003,tt0329717,Hollywood Homicide,notalk,FAIL,75000000,30207785,51107785,81315570
2003,tt0315983,House of Sand and Fog,ok,PASS,16500000,13005485,16157923,29163408
2003,tt0251127,How to Lose a Guy in 10 Days,men,FAIL,50000000,105807520,177079973,282887493
2003,tt0286716,Hulk,notalk,FAIL,137000000,132177234,245229234,377406468
2003,tt0309698,Identity,notalk,FAIL,28000000,52131264,82183683,134314947
2003,tt0199626,In the Cut,ok,PASS,12000000,4717455,23693646,28411101
2003,tt0301470,Jeepers Creepers II,ok,PASS,25000000,35623801,35623801,71247602
2003,tt0266697,Kill Bill: Vol. 1,ok,PASS,55000000,70098138,180098138,250196276
2003,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,nowomen,FAIL,90000000,65653758,156453758,222107516
2003,tt0333780,"Legally Blonde 2: Red, White &amp; Blonde",ok,PASS,25000000,90639088,125339088,215978176
2003,tt0286244,Les triplettes de Belleville,ok,PASS,2000000,7301288,14440113,21741401
2003,tt0335266,Lost In Translation,dubious,FAIL,4000000,44585453,112550685,157136138
2003,tt0314331,Love Actually,ok,PASS,45000000,59472278,247967903,307440181
2003,tt0311113,Master and Commander: The Far Side of the World,nowomen,FAIL,135000000,93926386,212912137,306838523
2003,tt0304415,Mona Lisa Smile,ok,PASS,65000000,63803100,141205169,205008269
2003,tt0340855,Monster,ok,PASS,5000000,34469210,58003694,92472904
2003,tt0327056,Mystic River,ok,PASS,30000000,90135191,156835191,246970382
2003,tt0316396,Peter Pan,ok,PASS,100000000,48417850,95255485,143673335
2003,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,men,FAIL,125000000,305411224,634954103,940365327
2003,tt0366920,Pride and Prejudice,ok,PASS,28000000,38372662,120918508,159291170
2003,tt0257076,S.W.A.T.,ok,PASS,70000000,116877597,207154748,324032345
2003,tt0306047,Scary Movie 3,ok,PASS,45000000,110000082,155200000,265200082
2003,tt0327137,Secondhand Lions,notalk,FAIL,30000000,42070939,47902566,89973505
2003,tt0300471,Shanghai Knights,notalk,FAIL,50000000,60470220,88316835,148787055
2003,tt0323944,Shattered Glass,men,FAIL,6000000,2207975,2932719,5140694
2003,tt0165982,Sinbad: Legend of the Seven Seas,men,FAIL,60000000,26483452,80767884,107251336
2003,tt0337741,Something&#39;s Gotta Give,dubious,FAIL,80000000,124685242,266685242,391370484
2003,tt0338459,Spy Kids 3-D: Game Over,ok,PASS,40000000,111760631,167851995,279612626
2003,tt0324133,Swimming Pool,ok,PASS,7800000,10130108,22441323,32571431
2003,tt0181852,Terminator 3: Rise of the Machines,ok,PASS,170000000,150358296,433058296,583416592
2003,tt0298814,The Core,ok,PASS,85000000,31111260,74132631,105243891
2003,tt0317740,The Italian Job,notalk,FAIL,60000000,106126012,176262839,282388851
2003,tt0283426,The Jungle Book 2,nowomen,FAIL,20000000,47901582,135703599,183605181
2003,tt0325710,The Last Samurai,nowomen,FAIL,140000000,111110575,456810575,567921150
2003,tt0311429,The League of Extraordinary Gentlemen,nowomen,FAIL,78000000,66465204,179265204,245730408
2003,tt0167260,The Lord of the Rings: The Return of the King,notalk,FAIL,94000000,377845905,1141408667,1519254572
2003,tt0234215,The Matrix Reloaded,ok,PASS,127000000,281553689,738576929,1020130618
2003,tt0242653,The Matrix Revolutions,ok,PASS,110000000,139259759,424259759,563519518
2003,tt0338188,The Missing,ok,PASS,65000000,26900336,38253433,65153769
2003,tt0332379,The School of Rock,dubious,FAIL,20000000,81261177,131161177,212422354
2003,tt0328538,Thirteen,ok,PASS,2000000,4601043,9505996,14107039
2003,tt0300556,Timeline,notalk,FAIL,80000000,19480739,26703184,46183923
2003,tt0339840,Undead,ok,PASS,750000,41196,229250,270446
2003,tt0320691,Underworld,dubious,FAIL,22000000,51970690,95708457,147679147
2003,tt0295700,Wrong Turn,ok,PASS,10000000,15417771,28649556,44067327
2003,tt0290334,X2 (X-Men 2),ok,PASS,125000000,214949694,407711549,622661243
2002,tt0307901,25th Hour,men,FAIL,4500000,13084595,25344490,38429085
2002,tt0289043,28 Days Later...,ok,PASS,8000000,45064915,82955633,128020548
2002,tt0283832,8 femmes,ok,PASS,8000000,3076425,42376425,45452850
2002,tt0298203,8 Mile,notalk,FAIL,41000000,116724075,242924075,359648150
2002,tt0257360,About Schmidt,notalk,FAIL,30000000,65005217,105823486,170828703
2002,tt0268126,Adaptation,dubious,FAIL,18500000,22498520,22498520,44997040
2002,tt0286261,All or Nothing,ok,PASS,9000000,184255,184255,368510
2002,tt0168786,Antwone Fisher,notalk,FAIL,12500000,21078145,23367586,44445731
2002,tt0295178,Austin Powers in Goldmember,notalk,FAIL,63000000,213117789,292738626,505856415
2002,tt0286499,Bend It Like Beckham,ok,PASS,5600000,32543449,76730377,109273826
2002,tt0187738,Blade II,notalk,FAIL,54000000,81676888,154338601,236015489
2002,tt0300532,Blue Crush,ok,PASS,30000000,40118420,51618420,91736840
2002,tt0303816,Cabin Fever,ok,PASS,1500000,21158188,30351664,51509852
2002,tt0319970,Carrie,ok,PASS,30000000,35266619,85001659,120268278
2002,tt0264464,Catch Me If You Can,notalk,FAIL,52000000,164606800,351106800,515713600
2002,tt0299658,Chicago,ok,PASS,30000000,170687518,307687518,478375036
2002,tt0275022,Crossroads,ok,PASS,12000000,37188667,57000000,94188667
2002,tt0266452,Death to Smoochy,men,FAIL,50000000,8355815,8374062,16729877
2002,tt0246460,Die Another Day,men,FAIL,142000000,160942139,431942139,592884278
2002,tt0303933,Drumline,notalk,FAIL,20000000,56398162,56398162,112796324
2002,tt0238380,Equilibrium,notalk,FAIL,20000000,1190018,5345869,6535887
2002,tt0297884,Far from Heaven,ok,PASS,13500000,15901849,29027914,44929763
2002,tt0120679,Frida,men,FAIL,12000000,25885000,55710675,81595675
2002,tt0327753,Funny Ha Ha,ok,PASS,30000,77070,77070,154140
2002,tt0217505,Gangs of New York,notalk,FAIL,97000000,77730500,190400000,268130500
2002,tt0302674,Gerry,nowomen,FAIL,7000000,254683,254683,509366
2002,tt0295297,Harry Potter and the Chamber of Secrets,ok,PASS,100000000,261987880,878979634,1140967514
2002,tt0257756,High Crimes,ok,PASS,42000000,41543207,63781100,105324307
2002,tt0297181,I Spy,notalk,FAIL,70000000,33561137,60279822,93840959
2002,tt0268380,Ice Age,nowomen,FAIL,65000000,176387405,386116343,562503748
2002,tt0280760,Igby Goes Down,men,FAIL,9000000,4777465,4777465,9554930
2002,tt0278504,Insomnia,notalk,FAIL,46000000,67263182,113622499,180885681
2002,tt0275847,Lilo and Stitch,ok,PASS,80000000,145771527,245800000,391571527
2002,tt0252076,Maid in Manhattan,ok,PASS,55000000,93932896,163838217,257771113
2002,tt0303361,May,ok,PASS,1750000,145540,497339,642879
2002,tt0120912,Men in Black II,notalk,FAIL,140000000,190418803,441767803,632186606
2002,tt0181689,Minority Report,notalk,FAIL,102000000,132024714,358824714,490849428
2002,tt0280590,Mr Deeds,men,FAIL,50000000,126293452,171269535,297562987
2002,tt0259446,My Big Fat Greek Wedding,ok,PASS,5000000,241438208,352242522,593680730
2002,tt0258000,Panic Room,ok,PASS,48000000,95308367,196308367,291616734
2002,tt0183649,Phone Booth,notalk,FAIL,11000000,46566212,97837138,144403350
2002,tt0238546,Queen of the Damned,ok,PASS,35000000,30307804,30307804,60615608
2002,tt0252444,Rabbit-Proof Fence,ok,PASS,7000000,6199600,16866928,23066528
2002,tt0296166,Real Women Have Curves,ok,PASS,3000000,5853194,5853194,11706388
2002,tt0289765,Red Dragon,notalk,FAIL,78000000,92955420,206455420,299410840
2002,tt0253556,Reign of Fire,notalk,FAIL,60000000,43061982,82150183,125212165
2002,tt0120804,Resident Evil,ok,PASS,35000000,40119709,103787401,143907110
2002,tt0267913,Scooby-Doo,ok,PASS,84000000,153294164,276294164,429588328
2002,tt0286106,Signs,notalk,FAIL,70702619,227965690,408265690,636231380
2002,tt0281373,Snow Dogs,notalk,FAIL,32000000,81150692,116898028,198048720
2002,tt0307479,Solaris,notalk,FAIL,47000000,14970038,14970038,29940076
2002,tt0145487,Spider-Man,notalk,FAIL,139000000,403706375,821565375,1225271750
2002,tt0166813,Spirit: Stallion of the Cimarron,nowomen,FAIL,80000000,73215310,106515310,179730620
2002,tt0283003,Spun,ok,PASS,4500000,410241,1022649,1432890
2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,PASS,38000000,85846296,119721296,205567592
2002,tt0253754,Star Trek: Nemesis,notalk,FAIL,60000000,43254409,67312826,110567235
2002,tt0121765,Star Wars: Episode II - Attack of the Clones,dubious,FAIL,115000000,310676740,656695615,967372355
2002,tt0180052,The Adventures of Pluto Nash,men,FAIL,100000000,4411102,7094995,11506097
2002,tt0280460,The Banger Sisters,ok,PASS,10000000,30306281,38067218,68373499
2002,tt0258463,The Bourne Identity,notalk,FAIL,60000000,121468960,213300000,334768960
2002,tt0238924,The Dangerous Lives of Altar Boys,notalk,FAIL,12000000,1779284,1779284,3558568
2002,tt0279113,The Good Girl,ok,PASS,8000000,14018296,16856124,30874420
2002,tt0274558,The Hours,ok,PASS,25000000,41675994,97030468,138706462
2002,tt0278500,The Importance of Being Earnest,ok,PASS,15000000,8378141,8378141,16756282
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk,FAIL,94000000,342548984,927048984,1269597968
2002,tt0289408,The Powerpuff Girls,ok,PASS,25000000,11411644,16425701,27837345
2002,tt0258068,The Quiet American,men,FAIL,20000000,12987647,26348203,39335850
2002,tt0298130,The Ring,ok,PASS,48000000,129094024,248218486,377312510
2002,tt0292644,The Rules of Attraction,dubious,FAIL,4000000,6525762,11799060,18324822
2002,tt0304669,The Santa Clause 2,notalk,FAIL,65000000,139225854,172825854,312051708
2002,tt0253867,The Sweetest Thing,ok,PASS,43000000,24430272,44633441,69063713
2002,tt0293662,The Transporter,nowomen,FAIL,21000000,25296447,43928932,69225379
2002,tt0290095,The Tuxedo,nowomen,FAIL,60000000,50586000,104429625,155015625
2002,tt0133240,Treasure Planet,notalk,FAIL,100000000,38120554,91800000,129920554
2002,tt0283084,Tuck Everlasting,ok,PASS,15000000,19161999,19344615,38506614
2002,tt0313737,Two Weeks Notice,ok,PASS,60000000,93354918,199043309,292398227
2002,tt0277434,We Were Soldiers,ok,PASS,70000000,78120196,114658262,192778458
2002,tt0298228,Whale Rider,ok,PASS,4300000,20779666,39892476,60672142
2002,tt0283139,White Oleander,ok,PASS,16000000,16357770,21657770,38015540
2002,tt0295701,xXx,notalk,FAIL,70000000,141930000,267200000,409130000
2001,tt0268978,A Beautiful Mind,notalk,FAIL,78000000,170708996,317668058,488377054
2001,tt0183790,A Knight&#39;s Tale,men,FAIL,41000000,56083966,100622586,156706552
2001,tt0164334,Along Came A Spider,ok,PASS,28000000,74058698,105159085,179217783
2001,tt0244000,American Outlaws,notalk,FAIL,35000000,13264986,13264986,26529972
2001,tt0218817,Antitrust,men,FAIL,30000000,10965209,17865209,28830418
2001,tt0212720,Artificial Intelligence: AI,notalk,FAIL,90000000,78616689,235900000,314516689
2001,tt0230011,Atlantis: The Lost Empire,notalk,FAIL,90000000,84052762,186049020,270101782
2001,tt0265086,Black Hawk Down,nowomen,FAIL,95000000,108638745,159691085,268329830
2001,tt0221027,Blow,notalk,FAIL,30000000,52990775,83282296,136273071
2001,tt0243155,Bridget Jones&#39;s Diary,ok,PASS,25000000,71500556,281527158,353027714
2001,tt0260866,Don&#39;t Say A Word,ok,PASS,50000000,54997476,104488383,159485859
2001,tt0246578,Donnie Darko,dubious,FAIL,4500000,1270522,7696529,8967051
2001,tt0240462,Dr. Dolittle 2,ok,PASS,72000000,112950721,176101721,289052442
2001,tt0251075,Evolution,ok,PASS,80000000,38311134,98341932,136653066
2001,tt0120681,From Hell,dubious,FAIL,35000000,31598308,68712365,100310673
2001,tt0162346,Ghost World,ok,PASS,5500000,6217849,8761608,14979457
2001,tt0280707,Gosford Park,ok,PASS,18000000,41300105,41300105,82600210
2001,tt0212985,Hannibal,ok,PASS,87000000,165092266,350100280,515192546
2001,tt0241527,Harry Potter and the Sorcerer&#39;s Stone,ok,PASS,125000000,317575550,974755371,1292330921
2001,tt0248845,Hedwig and the Angry Inch,ok,PASS,6000000,3067312,3643900,6711212
2001,tt0253126,High Heels and Low Lifes,ok,PASS,10000000,226792,226792,453584
2001,tt0160399,Impostor,nowomen,FAIL,40000000,6114237,6114237,12228474
2001,tt0211443,Jason X,ok,PASS,14000000,13121555,16951798,30073353
2001,tt0261392,Jay and Silent Bob Strike Back,ok,PASS,22000000,30059386,33762400,63821786
2001,tt0263488,Jeepers Creepers,ok,PASS,10000000,37904175,58939035,96843210
2001,tt0236348,Josie and the Pussycats,ok,PASS,22000000,14252830,14252830,28505660
2001,tt0035423,Kate &amp; Leopold,men,FAIL,48000000,47095453,70937778,118033231
2001,tt0271027,Kiss of the Dragon,notalk,FAIL,25000000,36833473,36833473,73666946
2001,tt0264761,Kissing Jessica Stein,ok,PASS,1500000,7025722,8831884,15857606
2001,tt0242587,L.I.E.,notalk,FAIL,700000,1140965,1140965,2281930
2001,tt0146316,Lara Croft: Tomb Raider,nowomen,FAIL,94000000,131144183,274644183,405788366
2001,tt0250494,Legally Blonde,ok,PASS,18000000,96493426,141809235,238302661
2001,tt0258273,Lovely and Amazing,ok,PASS,250000,4210379,4695781,8906160
2001,tt0166276,Monkeybone,dubious,FAIL,75000000,5409517,5409517,10819034
2001,tt0265343,Monsoon Wedding,ok,PASS,1200000,13876974,27025600,40902574
2001,tt0198781,"Monsters, Inc.",notalk,FAIL,115000000,289423425,559757719,849181144
2001,tt0203009,Moulin Rouge!,ok,PASS,53000000,57386369,179213196,236599565
2001,tt0166924,Mulholland Dr.,ok,PASS,15000000,7219578,11919578,19139156
2001,tt0161860,Nowhere in Africa,ok,PASS,6500000,6173485,6173485,12346970
2001,tt0240772,Ocean&#39;s Eleven,notalk,FAIL,85000000,183417150,450728529,634145679
2001,tt0181739,Osmosis Jones,dubious,FAIL,70000000,13596911,13596911,27193822
2001,tt0213149,Pearl Harbor,men,FAIL,151500000,198539855,449239855,647779710
2001,tt0206275,Save the Last Dance,ok,PASS,13000000,91038276,131638276,222676552
2001,tt0256380,Shallow Hal,ok,PASS,40000000,70836296,70836296,141672592
2001,tt0286112,Shaolin Soccer,nowomen,FAIL,10000000,488872,42776032,43264904
2001,tt0126029,Shrek,notalk,FAIL,50000000,267655011,491812794,759467805
2001,tt0244970,Someone Like You...,ok,PASS,23000000,27338033,38684906,66022939
2001,tt0227538,Spy Kids,ok,PASS,35000000,112692062,197692062,310384124
2001,tt0247745,Super Troopers,notalk,FAIL,3000000,18492362,23046142,41538504
2001,tt0232500,The Fast and the Furious,notalk,FAIL,38000000,144512310,206512310,351024620
2001,tt0221218,The Glass House,ok,PASS,22000000,17951431,22861785,40813216
2001,tt0290879,The Legend of Suriyothai,ok,PASS,9000000,454255,454255,908510
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk,FAIL,109000000,315544750,887217688,1202762438
2001,tt0268995,The Majestic,notalk,FAIL,72000000,27796042,37306334,65102376
2001,tt0267804,The One,nowomen,FAIL,49000000,43905746,43905746,87811492
2001,tt0230600,The Others,ok,PASS,17000000,96522687,209947037,306469724
2001,tt0247638,The Princess Diaries,ok,PASS,30000000,108244774,165334774,273579548
2001,tt0265666,The Royal Tenenbaums,ok,PASS,28000000,52353636,71430876,123784512
2001,tt0209475,The Wedding Planner,ok,PASS,28000000,60400856,94728529,155129385
2001,tt0245674,Thir13en Ghosts,notalk,FAIL,19000000,41867960,68467960,110335920
2001,tt0139654,Training Day,notalk,FAIL,45000000,76261036,104505362,180766398
2001,tt0242998,Valentine,men,FAIL,10000000,20384136,20384136,40768272
2001,tt0259711,Vanilla Sky,notalk,FAIL,70000000,100614858,202726605,303341463
2001,tt0196229,Zoolander,ok,PASS,28000000,45172250,60780981,105953231
2000,tt0191754,28 Days,ok,PASS,43000000,37035515,62063972,99099487
2000,tt0181875,Almost Famous,ok,PASS,60000000,32522352,47371191,79893543
2000,tt0144084,American Psycho,notalk,FAIL,8000000,15070285,28674417,43744702
2000,tt0221889,Beautiful Creatures,ok,PASS,50000000,19452138,55940671,75392809
2000,tt0218839,Best in Show,ok,PASS,6000000,18621249,20695413,39316662
2000,tt0249462,Billy Elliot,ok,PASS,5000000,21995263,109280263,131275526
2000,tt0181984,Boiler Room,notalk,FAIL,9000000,16963963,28773637,45737600
2000,tt0204946,Bring It On,ok,PASS,10000000,68353550,90453550,158807100
2000,tt0162222,Cast Away,notalk,FAIL,85000000,233632142,427230516,660862658
2000,tt0173716,Cecil B. Demented,ok,PASS,10000000,1276984,1953882,3230866
2000,tt0210616,Center Stage,ok,PASS,18000000,17200925,17200925,34401850
2000,tt0160127,Charlie&#39;s Angels,ok,PASS,90000000,125305545,259736090,385041635
2000,tt0120630,Chicken Run,ok,PASS,42000000,106793915,227793915,334587830
2000,tt0241303,Chocolat,ok,PASS,25000000,71309760,152500343,223810103
2000,tt0200550,Coyote Ugly,men,FAIL,45000000,60786269,115786269,176572538
2000,tt0168629,Dancer in the Dark,ok,PASS,12500000,4157491,45557491,49714982
2000,tt0242423,"Dude, Where&#39;s My Car",men,FAIL,14000000,46729374,73180297,119909671
2000,tt0142032,Dune,ok,PASS,45000000,27447471,27447471,54894942
2000,tt0195685,Erin Brockovich,ok,PASS,50000000,125548685,257805243,383353928
2000,tt0195714,Final Destination,notalk,FAIL,23000000,53302314,112036870,165339184
2000,tt0172495,Gladiator,nowomen,FAIL,103000000,187683805,457683805,645367610
2000,tt0187078,Gone in Sixty Seconds,notalk,FAIL,103300000,101643008,232643008,334286016
2000,tt0146882,High Fidelity,men,FAIL,20000000,27277055,47881663,75158718
2000,tt0164052,Hollow Man,ok,PASS,90000000,73209340,191200000,264409340
2000,tt0185431,Little Nicky,notalk,FAIL,80000000,39442871,58270391,97713262
2000,tt0199725,Love &amp; Basketball,ok,PASS,15000000,27441122,27709625,55150747
2000,tt0212338,Meet the Parents,men,FAIL,55000000,166225040,304599899,470824939
2000,tt0209144,Memento,notalk,FAIL,5000000,25544867,39723096,65267963
2000,tt0212346,Miss Congeniality,ok,PASS,45000000,106807667,213420951,320228618
2000,tt0183523,Mission to Mars,notalk,FAIL,90000000,60874615,106000000,166874615
2000,tt0190590,"O Brother, Where Art Thou?",nowomen,FAIL,26000000,45506619,75763814,121270433
2000,tt0134847,Pitch Black,ok,PASS,23000000,39235088,53182088,92417176
2000,tt0257001,Pokemon: The Movie 2000,men,FAIL,30000000,43746923,133946923,177693846
2000,tt0199753,Red Planet,nowomen,FAIL,80000000,17480890,33463969,50944859
2000,tt0210945,Remember the Titans,notalk,FAIL,30000000,115654751,136706683,252361434
2000,tt0180093,Requiem for a Dream,ok,PASS,4500000,3635482,7390108,11025590
2000,tt0122459,Return to Me,dubious,FAIL,24000000,32662299,32662299,65324598
2000,tt0165929,Romeo Must Die,nowomen,FAIL,25000000,55973336,91036760,147010096
2000,tt0213203,Rugrats in Paris:,ok,PASS,30000000,76501438,103284813,179786251
2000,tt0195234,Saving Grace,ok,PASS,4000000,12178602,27786849,39965451
2000,tt0134084,Scream 3,ok,PASS,40000000,89138076,161838076,250976152
2000,tt0203119,Sexy Beast,men,FAIL,4300000,6946056,10154577,17100633
2000,tt0184894,Shanghai Noon,notalk,FAIL,55000000,56932305,71189835,128122140
2000,tt0208092,Snatch.,nowomen,FAIL,10000000,30093107,83593107,113686214
2000,tt0210299,Songcatcher,ok,PASS,1800000,3050934,3050934,6101868
2000,tt0163978,The Beach,notalk,FAIL,50000000,39778599,39778599,79557198
2000,tt0209958,The Cell,men,FAIL,35000000,61280963,85911226,147192189
2000,tt0120917,The Emperor&#39;s New Groove,ok,PASS,100000000,89296573,169296573,258593146
2000,tt0219699,The Gift,dubious,FAIL,10000000,12008642,44567606,56576248
2000,tt0187393,The Patriot,dubious,FAIL,110000000,113330342,215300000,328630342
2000,tt0138749,The Road to El Dorado,nowomen,FAIL,95000000,50802661,65700000,116502661
2000,tt0202677,The Way of the Gun,men,FAIL,9000000,6047856,13061935,19109791
2000,tt0190138,The Whole Nine Yards,ok,PASS,24000000,57262492,85527867,142790359
2000,tt0146309,Thirteen days,notalk,FAIL,80000000,34566746,66554547,101121293
2000,tt0120913,Titan A.E.,ok,PASS,75000000,22751979,36751979,59503958
2000,tt0217869,Unbreakable,nowomen,FAIL,73243106,94999143,248099143,343098286
2000,tt0182508,Urbania,notalk,FAIL,225000,1032075,1032075,2064150
2000,tt0190865,Vertical Limit,notalk,FAIL,75000000,68473360,213500000,281973360
2000,tt0161081,What Lies Beneath,ok,PASS,90000000,155464351,288693989,444158340
2000,tt0207201,What Women Want,notalk,FAIL,65000000,182805123,372100000,554905123
2000,tt0198021,Where the Heart Is,ok,PASS,15000000,33771174,40862054,74633228
2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,PASS,15000000,128067808,213200000,341267808
2000,tt0120903,X-Men,notalk,FAIL,75000000,157299717,296339717,453639434
1999,tt0147800,10 Things I Hate About You,ok,PASS,13000000,38177966,60414025,98591991
1999,tt0134273,8MM,notalk,FAIL,40000000,36443442,96398826,132842268
1999,tt0169547,American Beauty,ok,PASS,15000000,130058047,356258047,486316094
1999,tt0163651,American Pie,men,FAIL,12000000,101800948,234723148,336524096
1999,tt0122933,Analyze This,notalk,FAIL,30000000,106885658,176885658,283771316
1999,tt0166485,Anna and the King,men,FAIL,75000000,39251128,39251128,78502256
1999,tt0149691,Anywhere But Here,dubious,FAIL,23000000,18653615,18653615,37307230
1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk,FAIL,35000000,206040085,310332636,516372721
1999,tt0120601,Being John Malkovich,ok,PASS,13000000,22858926,32382381,55241307
1999,tt0165643,Black and White,ok,PASS,10000000,5241315,5241315,10482630
1999,tt0181316,Blue Streak,notalk,FAIL,36000000,68208190,117448157,185656347
1999,tt0171804,Boys Don&#39;t Cry,ok,PASS,2000000,11540607,20741000,32281607
1999,tt0179116,But I&#39;m a Cheerleader,ok,PASS,1200000,2205627,2629191,4834818
1999,tt0144814,Carrie 2: The Rage,ok,PASS,21000000,17760244,17760244,35520488
1999,tt0139134,Cruel Intentions,ok,PASS,11000000,38230075,75803716,114033791
1999,tt0144168,Dick,ok,PASS,13000000,6276869,6276869,12553738
1999,tt0120655,Dogma,dubious,FAIL,10000000,30651422,43948865,74600287
1999,tt0157503,Drop Dead Gorgeous,ok,PASS,10000000,10571408,10571408,21142816
1999,tt0126886,Election,ok,PASS,8500000,14943582,17202854,32146436
1999,tt0120663,Eyes Wide Shut,ok,PASS,65000000,55691208,86257553,141948761
1999,tt0137523,Fight Club,notalk,FAIL,65000000,37030102,100853753,137883855
1999,tt0155711,Flawless,notalk,FAIL,27000000,4485485,4485485,8970970
1999,tt0126916,For Love of the Game,men,FAIL,50000000,35188640,46112640,81301280
1999,tt0177789,Galaxy Quest,notalk,FAIL,45000000,71423726,90523726,161947452
1999,tt0172493,"Girl, Interrupted",ok,PASS,24000000,28871190,28871190,57742380
1999,tt0139239,Go!,ok,PASS,6500000,16875273,28383441,45258714
1999,tt0155776,Jawbreaker,ok,PASS,3000000,3076820,3076820,6153640
1999,tt0175880,Magnolia,notalk,FAIL,37000000,22450975,48446802,70897777
1999,tt0158811,Muppets From Space,ok,PASS,24000000,16304786,16304786,32609572
1999,tt0132347,Mystery Men,nowomen,FAIL,68000000,29762011,33462011,63224022
1999,tt0125439,Notting Hill,ok,PASS,42000000,116089678,363728226,479817904
1999,tt0151804,Office Space,notalk,FAIL,10000000,10827813,12827813,23655626
1999,tt0120784,Payback,notalk,FAIL,50000000,81526121,161626121,243152242
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk,FAIL,30000000,85744662,163644662,249389324
1999,tt0129332,Ravenous,notalk,FAIL,12000000,2062406,2062406,4124812
1999,tt0162661,Sleepy Hollow,ok,PASS,70000000,101068340,207068340,308136680
1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious,FAIL,21000000,52037603,52037603,104075206
1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,PASS,115000000,474544677,1007044677,1481589354
1999,tt0164912,Stuart Little,notalk,FAIL,105000000,140015224,298800000,438815224
1999,tt0120855,Tarzan,men,FAIL,145000000,171091819,448191819,619283638
1999,tt0120657,The 13th Warrior,dubious,FAIL,125000000,32698899,61698899,94397798
1999,tt0185937,The Blair Witch Project,ok,PASS,600000,140539099,248300000,388839099
1999,tt0144117,The Boondock Saints,nowomen,FAIL,7000000,30471,411874,442345
1999,tt0120689,The Green Mile,notalk,FAIL,60000000,136801374,290701374,427502748
1999,tt0171363,The Haunting,ok,PASS,80000000,91188905,180188905,271377810
1999,tt0129167,The Iron Giant,nowomen,FAIL,50000000,23159305,31333917,54493222
1999,tt0133093,The Matrix,ok,PASS,65000000,171479930,460279930,631759860
1999,tt0120616,The Mummy,notalk,FAIL,80000000,155385488,416385488,571770976
1999,tt0167404,The Sixth Sense,dubious,FAIL,40000000,293506292,672806292,966312584
1999,tt0134119,The Talented Mr. Ripley,dubious,FAIL,40000000,81292135,128792135,210084270
1999,tt0144640,Three to Tango,notalk,FAIL,20000000,10570375,10570375,21140750
1999,tt0151568,Topsy-Turvy,ok,PASS,20000000,6201757,6201757,12403514
1999,tt0120363,Toy Story 2,notalk,FAIL,90000000,245852179,511358276,757210455
1999,tt0120458,Virus,dubious,FAIL,75000000,14010690,30626690,44637380
1999,tt0120891,Wild Wild West,men,FAIL,175000000,113805681,221229335,335035016
1999,tt0131646,Wing Commander,men,FAIL,30000000,11578022,11578022,23156044
1998,tt0120577,54,notalk,FAIL,13000000,16757163,16757163,33514326
1998,tt0120623,A Bug&#39;s Life,ok,PASS,45000000,162798565,363095319,525893884
1998,tt0120586,American History X,men,FAIL,10000000,6719864,6719864,13439728
1998,tt0120591,Armageddon,notalk,FAIL,140000000,201578182,554600000,756178182
1998,tt0120603,Beloved,ok,PASS,53000000,22852487,22852487,45704974
1998,tt0120611,Blade,notalk,FAIL,45000000,70141876,131237688,201379564
1998,tt0144120,Bride of Chucky,notalk,FAIL,25000000,32404188,50692188,83096376
1998,tt0118789,Buffalo &#39;66,notalk,FAIL,1500000,2380606,2380606,4761212
1998,tt0118929,Dark City,notalk,FAIL,27000000,14435076,27257061,41692137
1998,tt0120647,Deep Impact,ok,PASS,80000000,140464664,349464664,489929328
1998,tt0134619,Disturbing Behavior,notalk,FAIL,15000000,17507368,17507368,35014736
1998,tt0127536,Elizabeth,ok,PASS,25000000,30082699,82150642,112233341
